"","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City"
"10142",10142,"2020-01-23",41,50,3,1.05,26.5,54.5,90.5,1011,3.25,11,5.78675,0,0,0,0,"Quzhou"
"10220",10220,"2020-01-23",159.5,161.5,11,1.4,38,55.5,87.5,1003.5,2.4,4,5.55,0,0,0,0,"Xiangyang"
"10454",10454,"2020-01-23",181.5,199.5,9,2.05,40.5,55.5,96,1016,0.5,2,6.0164,0,0,0,0,"Xuchang"
"10610",10610,"2020-01-23",94,125,6,1,33,62,68,969.5,3.25,10.25,7.1202,0,0,0,0,"Ziyang"
"10688",10688,"2020-01-23",72,97,10.5,1.15,30,48.5,88.5,977.5,0.5,10.25,7.04735,0,0,0,0,"Dazhou"
"10766",10766,"2020-01-23",217,248.5,24.5,2.75,49,58,83,977.5,2.4,2.75,5.676,0,0,0,0,"Yuncheng"
"10844",10844,"2020-01-23",28.5,34.5,11.5,0.75,27.5,75.5,90,1024,1.65,6.25,6.2116,0,0,0,0,"Lianyungang"
"10922",10922,"2020-01-23",72.5,94,8,1.15,26,49,78,977,0.5,10.25,7.35365,0,0,0,0,"Suining"
"11000",11000,"2020-01-23",194,250.5,21,2.55,55.5,49.5,79,1001.5,1.65,0.25,5.34265,0,0,0,0,"Xingtai"
"11078",11078,"2020-01-23",263,344.5,16.5,2.9,62,47.5,86,1015.5,1.25,1,5.55885,0,0,0,0,"Handan"
"11234",11234,"2020-01-23",75.5,95,7,1.3,29.5,30.5,92,1016,2.4,5.25,4.29095,0,0,0,0,"Ezhou"
"11546",11546,"2020-01-23",66,94.5,13,1.2,27,51.5,99,1012.5,2.4,5,6.49475,0,0,0,0,"Tongling"
"11702",11702,"2020-01-23",77,101,43.5,1.3,37,60.5,62.5,1014.5,3.25,-1.5,5.58345,0,0,0,0,"Jinzhou"
"11780",11780,"2020-01-23",54,63.5,6.5,0.55,24,54,95.5,1020,0.9,6.75,4.4833,0,0,0,0,"Zhenjiang"
"11858",11858,"2020-01-23",91,94,23,1,40,74,73.5,992.5,1.65,-6.25,4.8478,0,0,0,0,"Changchun"
"12014",12014,"2020-01-23",157.5,198,41,2.3,63,92.5,80.5,900,2.4,-2.25,5.01645,0,0,0,0,"Changzhi"
"12092",12092,"2020-01-23",154,181.5,8,1.35,30.5,50,92,1019.5,1.25,3,8.2264,0,0,0,0,"Fuyang"
"12170",12170,"2020-01-23",89,123,42.5,1.75,52,84.5,75.5,931.5,1.65,-0.5,4.9413,0,0,0,0,"Yangquan"
"12248",12248,"2020-01-23",96.5,129,4.5,1.4,24.5,58,92,1010,0.9,4,5.64435,0,0,0,0,"Suizhou"
"12326",12326,"2020-01-23",66.5,79,7.5,0.9,21,49.5,86,938.5,2.4,8.25,5.40115,0,0,0,0,"Yaan"
"12482",12482,"2020-01-23",74,70,8,0.8,34,35.5,98.5,1012,0.5,5.25,5.57315,0,0,0,0,"Maanshan"
"12560",12560,"2020-01-23",148.5,198,4.5,1.4,25.5,63.5,86,1010.5,2.4,2,7.0411,0,0,0,0,"Zhumadian"
"12638",12638,"2020-01-23",266,288,14.5,3.35,59,31.5,86.5,1014.5,1.65,0.75,5.7495,0,0,0,0,"Hebi"
"12716",12716,"2020-01-23",78,104,5.5,1.2,22,33.5,99,1018.5,1.65,4.75,6.35265,0,0,0,0,"Huanggang"
"12794",12794,"2020-01-23",22.5,26.5,7.5,1.15,17,44.5,94.5,1003.5,0.5,7,6.01715,0,0,0,0,"Huangshan"
"12872",12872,"2020-01-23",65.5,85.5,7.5,1.4,34,27,97.5,1017.5,3.25,5.5,5.54935,0,0,0,0,"Huangshi"
"3",3,"2020-01-24",186.666666666667,185.333333333333,12,1.8,35.3333333333333,65.3333333333333,80.6666666666667,956.666666666667,2.96666666666667,2,4.9848,0,0,0,0,"Sanmenxia"
"315",315,"2020-01-24",190,236.666666666667,65,2.3,56.3333333333333,70.3333333333333,67,971.333333333333,0.9,2.66666666666667,4.91986666666667,0,0,0,0,"Linfen"
"393",393,"2020-01-24",100,130,11.3333333333333,1.33333333333333,25.6666666666667,80.3333333333333,82,1011,2.2,4.66666666666667,4.93,0,0,0,0,"Linyi"
"471",471,"2020-01-24",26.6666666666667,36,4.33333333333333,0.966666666666667,13.6666666666667,63.6666666666667,80,1013.66666666667,0.9,15,4.33673333333333,0,0,0,0,"Lishui"
"627",627,"2020-01-24",86.6666666666667,99.6666666666667,6.66666666666667,0.866666666666667,25.6666666666667,58,77,970,0.9,10,5.35083333333333,0,0,0,0,"Leshan"
"705",705,"2020-01-24",46,46.6666666666667,7,0.533333333333333,15.6666666666667,61.3333333333333,94.3333333333333,1014.66666666667,2.96666666666667,6.5,5.85366666666667,0,0,0,0,"Jiujiang"
"783",783,"2020-01-24",161.333333333333,206,5.33333333333333,1.53333333333333,23.6666666666667,66.6666666666667,88.6666666666667,1021,1.4,3.66666666666667,7.9199,0,0,0,0,"Bozhou"
"939",939,"2020-01-24",129,172.333333333333,23.6666666666667,1.5,52.6666666666667,68,69,1025,1.4,-0.666666666666667,4.37853333333333,0,0,0,0,"Baoding"
"1017",1017,"2020-01-24",124.666666666667,167.333333333333,4.33333333333333,1.3,25,57.6666666666667,90,1011,1.4,4.33333333333333,6.72193333333333,0,0,0,0,"Xinyang"
"1095",1095,"2020-01-24",81.6666666666667,117.333333333333,3.66666666666667,1.06666666666667,18.3333333333333,59.3333333333333,92.6666666666667,1015,1.4,4.33333333333333,6.7994,0,0,0,0,"Liuan"
"1251",1251,"2020-01-24",81.6666666666667,94.3333333333333,5.66666666666667,1.16666666666667,24,62.3333333333333,77.6666666666667,978,0.9,10.8333333333333,6.18813333333333,0,0,0,0,"Neijiang"
"1563",1563,"2020-01-24",62.3333333333333,76,7.33333333333333,0.866666666666667,23.6666666666667,58,83.3333333333333,978.666666666667,1.4,10.1666666666667,7.0984,0,0,0,0,"Nanchong"
"1797",1797,"2020-01-24",51,55.6666666666667,4.66666666666667,0.766666666666667,15.6666666666667,73.3333333333333,94.3333333333333,1023.33333333333,1.9,8.83333333333333,4.9303,0,0,0,0,"Nantong"
"1875",1875,"2020-01-24",177.333333333333,201.666666666667,8.33333333333333,1.5,26.3333333333333,71,83,1003.33333333333,2.96666666666667,3.33333333333333,5.80106666666667,0,0,0,0,"Nanyang"
"2031",2031,"2020-01-24",39.3333333333333,56.6666666666667,4,0.833333333333333,17,78.3333333333333,87.3333333333333,1021.33333333333,1.13333333333333,13.6666666666667,3.7747,0,0,0,0,"Taizhou"
"2187",2187,"2020-01-24",82.6666666666667,135.666666666667,34.6666666666667,1.06666666666667,40.3333333333333,60.3333333333333,69,914.333333333333,1.63333333333333,0.166666666666667,4.86336666666667,0,0,0,0,"Lvliang"
"2265",2265,"2020-01-24",167.333333333333,179,6,1.73333333333333,23.6666666666667,53.6666666666667,87.6666666666667,1020.33333333333,0.633333333333333,4,7.2462,0,0,0,0,"Zhoukou"
"2421",2421,"2020-01-24",54.3333333333333,51,5.33333333333333,1.13333333333333,17,41.6666666666667,99,1011.33333333333,1.63333333333333,5.5,5.69566666666667,0,0,0,0,"Xianning"
"2499",2499,"2020-01-24",213,226.666666666667,10,1.8,44.3333333333333,60.3333333333333,71.2315900562855,991.765358557431,2.23376068376095,3,4.42403333333333,0,0,0,0,"Xianyang"
"2577",2577,"2020-01-24",86.3333333333333,95,30,1.06666666666667,39,74.3333333333333,73.3333333333333,1010.66666666667,1.9,-14.8333333333333,4.3533,0,0,0,0,"Haerbin"
"2655",2655,"2020-01-24",147.333333333333,200,29.3333333333333,2.3,60.3333333333333,62.3333333333333,70.3333333333333,1024.33333333333,2.4,-0.333333333333333,4.99783333333333,0,0,0,0,"Tangshan"
"2733",2733,"2020-01-24",179,199,5,1.66666666666667,31,54,92.3333333333333,1020.33333333333,1.9,3,7.25116666666667,0,0,0,0,"Shangqiu"
"2889",2889,"2020-01-24",69.6666666666667,115,58.6666666666667,3.33333333333333,49.6666666666667,58.6666666666667,74.3333333333333,901.333333333333,1.9,-8.16666666666667,4.96983333333333,0,0,0,0,"Datong"
"3201",3201,"2020-01-24",70.6666666666667,85.3333333333333,4.66666666666667,1.13333333333333,14.6666666666667,59.3333333333333,96.6666666666667,1021.33333333333,1.4,5.66666666666667,5.4046,0,0,0,0,"Xiaogan"
"3357",3357,"2020-01-24",54,47.6666666666667,6,0.8,17,73,99,1020,4.4,5.5,7.01236666666667,0,0,0,0,"Anqing"
"3435",3435,"2020-01-24",295.666666666667,325.333333333333,18.3333333333333,3.03333333333333,50.3333333333333,52,97.3333333333333,1002,1.4,1.5,5.1246,0,0,0,0,"Anyang"
"3513",3513,"2020-01-24",91.3333333333333,101.666666666667,6.66666666666667,1.06666666666667,25,59.3333333333333,75,960.333333333333,1.9,10.6666666666667,6.06763333333333,0,0,0,0,"Yibin"
"3591",3591,"2020-01-24",84,76,6.66666666666667,1.26666666666667,24,40.6666666666667,89.6666666666667,1006.33333333333,2.96666666666667,6.5,4.5545,0,0,0,0,"Yichang"
"3669",3669,"2020-01-24",32.6666666666667,43,6.33333333333333,1.1,16.6666666666667,41.3333333333333,88,1005.33333333333,0.633333333333333,9.33333333333333,6.30276666666667,0,0,0,0,"Yichun"
"3747",3747,"2020-01-24",132,141.666666666667,11.3333333333333,1.26666666666667,34,68.3333333333333,64.6666666666667,952.333333333333,0.633333333333333,4.33333333333333,4.86363333333333,0,0,0,0,"Baoji"
"3825",3825,"2020-01-24",56.6666666666667,45,6.66666666666667,1,26.6666666666667,61.6666666666667,98.3333333333333,1019.66666666667,1.9,6.5,5.7572,0,0,0,0,"Xuancheng"
"3903",3903,"2020-01-24",106,122.666666666667,5.66666666666667,1.13333333333333,20.6666666666667,60.6666666666667,92.6666666666667,1022,2.4,4.16666666666667,6.97776666666667,0,0,0,0,"Suzhou"
"3981",3981,"2020-01-24",67,77.3333333333333,4.33333333333333,0.8,15.3333333333333,70.3333333333333,85,1022.66666666667,1.4,5.33333333333333,6.10266666666667,0,0,0,0,"Suqian"
"4059",4059,"2020-01-24",59.3333333333333,68.6666666666667,5,1.06666666666667,19,46.6666666666667,100,1017,1.9,6.33333333333333,5.5318,0,0,0,0,"Yueyang"
"4215",4215,"2020-01-24",75.3333333333333,59,2.66666666666667,1,6.33333333333333,60.3333333333333,97,1005.33333333333,2.4,6.33333333333333,5.75856666666667,0,0,0,0,"Changde"
"4293",4293,"2020-01-24",202,254,9.66666666666667,1.83333333333333,39.3333333333333,59.6666666666667,96,1008.33333333333,2.46666666666667,2.5,5.46323333333333,0,0,0,0,"Pingdingshan"
"4371",4371,"2020-01-24",70.6666666666667,98.6666666666667,4,1.06666666666667,23,39.6666666666667,83,972.666666666667,1.9,9.83333333333333,7.08886666666667,0,0,0,0,"Guangan"
"4527",4527,"2020-01-24",79.3333333333333,112,11,1.03333333333333,47.3333333333333,70.3333333333333,66,1025.66666666667,0.866666666666667,0.666666666666667,3.50426666666667,0,0,0,0,"Langfang"
"4605",4605,"2020-01-24",217,219,8.66666666666667,1.86666666666667,35.6666666666667,62.6666666666667,81,1017.66666666667,1.63333333333333,3.16666666666667,5.95143333333333,0,0,0,0,"Kaifeng"
"4683",4683,"2020-01-24",46.6666666666667,66,23.6666666666667,1.2,28.3333333333333,71.6666666666667,50.6666666666667,933.333333333333,0.9,-4.33333333333333,5.1861,0,0,0,0,"Zhangjiakou"
"4761",4761,"2020-01-24",101,132.333333333333,10.3333333333333,1.36666666666667,32.6666666666667,71,92,1020.66666666667,0.633333333333333,4.66666666666667,5.7923,0,0,0,0,"Xuzhou"
"4839",4839,"2020-01-24",194.333333333333,259.666666666667,19,2.03333333333333,39.6666666666667,52,95,1023.66666666667,0.633333333333333,-0.166666666666667,5.43016666666667,0,0,0,0,"Dezhou"
"4917",4917,"2020-01-24",101.333333333333,120,5.66666666666667,1,33.6666666666667,57,75,957.666666666667,1.13333333333333,9.83333333333333,4.94026666666667,0,0,0,0,"Deyang"
"4995",4995,"2020-01-24",149.666666666667,161.333333333333,37,1.83333333333333,51,67,72,922.333333333333,2.4,-3.33333333333333,4.51683333333333,0,0,0,0,"Xinzhou"
"5229",5229,"2020-01-24",41.6666666666667,52.3333333333333,5.33333333333333,0.533333333333333,16.3333333333333,68.6666666666667,87.3333333333333,1022.66666666667,1.9,7.16666666666667,4.8399,0,0,0,0,"Yangzhou"
"5307",5307,"2020-01-24",63,89,21.6666666666667,1.76666666666667,44.6666666666667,53.6666666666667,56.3333333333333,975.333333333333,0.9,-4.5,4.83683333333333,0,0,0,0,"Chengde"
"5463",5463,"2020-01-24",196,250,17.3333333333333,2.5,48.6666666666667,53.3333333333333,85.6666666666667,1017.66666666667,1.4,2.83333333333333,5.01946666666667,0,0,0,0,"Xinxiang"
"5541",5541,"2020-01-24",28,40.3333333333333,6.33333333333333,0.933333333333333,18,44.6666666666667,89.6666666666667,998,1.9,8.83333333333333,5.52716666666667,0,0,0,0,"Xinyu"
"5697",5697,"2020-01-24",67.3333333333333,90.6666666666667,7,0.766666666666667,23,78,83.3333333333333,1018.33333333333,2.46666666666667,5,4.51896666666667,0,0,0,0,"Rizhao"
"5853",5853,"2020-01-24",100.666666666667,140.333333333333,38.3333333333333,1.46666666666667,39.6666666666667,81.6666666666667,69,923.666666666667,2.83333333333333,-0.5,4.21873333333333,0,0,0,0,"Jinzhong"
"5931",5931,"2020-01-24",174.666666666667,232.666666666667,25.3333333333333,2.63333333333333,38,83.3333333333333,78.6666666666667,936.666666666667,1.4,0.833333333333333,4.8382,0,0,0,0,"Jincheng"
"6009",6009,"2020-01-24",83.3333333333333,130.333333333333,69.3333333333333,1.16666666666667,44,83.6666666666667,70.6666666666667,895,0.9,-5,4.98816666666667,0,0,0,0,"Shuozhou"
"6087",6087,"2020-01-24",80.6666666666667,116.666666666667,41.6666666666667,1.53333333333333,27.6666666666667,73.6666666666667,57,1005,1.4,-5,5.4685,0,0,0,0,"Zhaoyang"
"6243",6243,"2020-01-24",106.666666666667,143.333333333333,17.6666666666667,1.33333333333333,26.3333333333333,81,78.6666666666667,1016.66666666667,1.4,5.16666666666667,5.9048,0,0,0,0,"Zaozhuang"
"6321",6321,"2020-01-24",29.6666666666667,29.3333333333333,5.66666666666667,1,24,36,94.3333333333333,1013,2.4,8,4.77556666666667,0,0,0,0,"Zhuzhou"
"6399",6399,"2020-01-24",26,40,5,0.7,14.6666666666667,101.333333333333,87.6666666666667,1014.33333333333,1.4,21.8333333333333,3.3688,0,0,0,0,"Jiangmen"
"6477",6477,"2020-01-24",56.3333333333333,64.6666666666667,10.3333333333333,0.966666666666667,21.3333333333333,46,99,1021,3.83333333333333,6,5.79943333333333,0,0,0,0,"Chizhou"
"6633",6633,"2020-01-24",157.333333333333,211.666666666667,18,2,39,72,85.3333333333333,1026.33333333333,1.13333333333333,0.666666666666667,4.74186666666667,0,0,0,0,"Cangzhou"
"6711",6711,"2020-01-24",133.333333333333,177.333333333333,20.6666666666667,1.7,39.3333333333333,79.3333333333333,84.6666666666667,1011,0.866666666666667,3.16666666666667,5.07476666666667,0,0,0,0,"Taian"
"6789",6789,"2020-01-24",40.3333333333333,60.6666666666667,4,0.766666666666667,14.6666666666667,70.3333333333333,90,1023.66666666667,2.4,7.66666666666667,5.40136666666667,0,0,0,0,"Taizhou"
"6867",6867,"2020-01-24",85,99.3333333333333,5.66666666666667,0.966666666666667,29.3333333333333,55.6666666666667,84,983.333333333333,4.1,11.6666666666667,6.13776666666667,0,0,0,0,"Luzhou"
"6945",6945,"2020-01-24",189,227,9,1.76666666666667,39.3333333333333,58.3333333333333,76.3333333333333,986,2.96666666666667,2.33333333333333,4.82483333333333,0,0,0,0,"Luoyang"
"7101",7101,"2020-01-24",142.333333333333,162,11.6666666666667,1.53333333333333,38.6666666666667,83.6666666666667,79,1021.33333333333,0.9,4.33333333333333,5.31153333333333,0,0,0,0,"Jining"
"7257",7257,"2020-01-24",121.333333333333,171.333333333333,27,1.7,37.3333333333333,84.6666666666667,82.6666666666667,1022.66666666667,1.4,3.16666666666667,4.83883333333333,0,0,0,0,"Zibo"
"7335",7335,"2020-01-24",123.666666666667,154.333333333333,8,1.5,31.3333333333333,59.6666666666667,92.6666666666667,1021.33333333333,2.4,4,5.85776666666667,0,0,0,0,"Huaibei"
"7413",7413,"2020-01-24",95.6666666666667,124.666666666667,9,0.933333333333333,24.6666666666667,53.6666666666667,90.6666666666667,1015.66666666667,1.9,5,6.2335,0,0,0,0,"Huainan"
"7491",7491,"2020-01-24",40.6666666666667,48.3333333333333,4.33333333333333,0.633333333333333,11.3333333333333,69,91,1024,1.9,6.16666666666667,6.0192,0,0,0,0,"Huaian"
"7725",7725,"2020-01-24",192.666666666667,237.333333333333,15.6666666666667,2,41.6666666666667,68.6666666666667,76.3333333333333,948.666666666667,1.9,2.5,5.12936666666667,0,0,0,0,"Weinan"
"7803",7803,"2020-01-24",30,44.3333333333333,3.33333333333333,1.06666666666667,22.3333333333333,68,95.6666666666667,1022.66666666667,0.366666666666667,7.66666666666667,3.5711,0,0,0,0,"Huzhou"
"7881",7881,"2020-01-24",34.3333333333333,32,4,0.866666666666667,21,43.6666666666667,95,1014.66666666667,2.4,7.33333333333333,5.29836666666667,0,0,0,0,"Xiangtan"
"7959",7959,"2020-01-24",58,73,6,0.833333333333333,24.3333333333333,68,88.3333333333333,1020.66666666667,3.83333333333333,5.83333333333333,5.94766666666667,0,0,0,0,"Chuzhou"
"8037",8037,"2020-01-24",126.333333333333,157.666666666667,20.3333333333333,1.6,44.6666666666667,79,84.3333333333333,1024.66666666667,0.9,2.5,5.23276666666667,0,0,0,0,"Binzhou"
"8115",8115,"2020-01-24",194.333333333333,203.666666666667,6.33333333333333,1.73333333333333,27.6666666666667,51.6666666666667,93,1019,0.866666666666667,2.5,5.30693333333333,0,0,0,0,"Tahe"
"8193",8193,"2020-01-24",103.333333333333,141,11,1.3,34.3333333333333,78.6666666666667,84.6666666666667,1024.33333333333,1.13333333333333,3.5,4.3183,0,0,0,0,"Weifang"
"8271",8271,"2020-01-24",178.666666666667,209.666666666667,6.33333333333333,1.9,31.6666666666667,54,92.6666666666667,1020,1.13333333333333,1.66666666666667,5.8079,0,0,0,0,"Puyang"
"8349",8349,"2020-01-24",194.666666666667,254.333333333333,17.3333333333333,2.43333333333333,43,61.3333333333333,84,1012.66666666667,0.633333333333333,3,5.13286666666667,0,0,0,0,"Jiaozuo"
"8505",8505,"2020-01-24",64,71.6666666666667,2,1.43333333333333,13,47.6666666666667,71.2315900562855,991.765358557431,2.23376068376095,6.16666666666667,5.88966666666667,0,0,0,0,"Yiyang"
"8583",8583,"2020-01-24",23.6666666666667,35.3333333333333,2,0.433333333333333,11.6666666666667,86,87,1024.33333333333,1.9,7.5,5.8014,0,0,0,0,"Yancheng"
"8661",8661,"2020-01-24",74,95,8.33333333333333,1.1,30,54.6666666666667,87,970.666666666667,0.366666666666667,9.66666666666667,5.35966666666667,0,0,0,0,"Meishan"
"8895",8895,"2020-01-24",87.3333333333333,123.333333333333,24.3333333333333,2,41.3333333333333,63,65,1027,1.96666666666667,-1,4.71706666666667,0,0,0,0,"Qinhuangdao"
"9051",9051,"2020-01-24",82,103.333333333333,5,0.933333333333333,32.6666666666667,65.3333333333333,77,958.666666666667,3.53333333333333,9.16666666666667,5.32746666666667,0,0,0,0,"Mianyang"
"9129",9129,"2020-01-24",154.666666666667,194.666666666667,10.6666666666667,1.93333333333333,38,60,91,1022.33333333333,1.9,2.66666666666667,5.35636666666667,0,0,0,0,"Liaocheng"
"9207",9207,"2020-01-24",42,52,7,0.866666666666667,20.6666666666667,70,85.3333333333333,1011,1.9,20.8333333333333,4.08036666666667,0,0,0,0,"Zhaoqing"
"9285",9285,"2020-01-24",112.333333333333,131,6,1.03333333333333,32.3333333333333,58.3333333333333,69.6666666666667,978,1.13333333333333,11.5,6.13946666666667,0,0,0,0,"Zigong"
"9363",9363,"2020-01-24",27.6666666666667,38.6666666666667,6.33333333333333,0.966666666666667,20.3333333333333,88,87.3333333333333,1018.66666666667,1.9,11.6666666666667,3.98223333333333,0,0,0,0,"Zhoushan"
"9441",9441,"2020-01-24",70.6666666666667,57,5.66666666666667,0.833333333333333,29,50,93.6666666666667,1022,1.13333333333333,6.16666666666667,4.8413,0,0,0,0,"Wuhu"
"9597",9597,"2020-01-24",78,104,5.66666666666667,1.13333333333333,16.6666666666667,55,92.6666666666667,1020.33333333333,1.9,6.66666666666667,5.21003333333333,0,0,0,0,"Jingzhou"
"9675",9675,"2020-01-24",104.333333333333,82.3333333333333,8.33333333333333,1,16,72,84,1000.66666666667,5.1,5.66666666666667,5.28083333333333,0,0,0,0,"Jingmen"
"9753",9753,"2020-01-24",156.666666666667,220.333333333333,10.3333333333333,1.56666666666667,27,59.3333333333333,89.6666666666667,1020,2.4,2.83333333333333,5.55513333333333,0,0,0,0,"Heze"
"9831",9831,"2020-01-24",45,60,9,2,26.6666666666667,18.3333333333333,94,1006.66666666667,1.96666666666667,9.16666666666667,5.08896666666667,0,0,0,0,"Pingxiang"
"9909",9909,"2020-01-24",97.3333333333333,127.333333333333,53,1.33333333333333,36,61.3333333333333,73.6666666666667,1027,3.53333333333333,-3.16666666666667,5.5025,0,0,0,0,"Huludao"
"9987",9987,"2020-01-24",85.6666666666667,110.666666666667,8.33333333333333,0.9,22,58,93.6666666666667,1021.33333333333,1.9,5.5,6.35833333333333,0,0,0,0,"Bangbu"
"10065",10065,"2020-01-24",201.333333333333,250.333333333333,14,2.16666666666667,54,72,92.3333333333333,1024.33333333333,0.366666666666667,0.666666666666667,5.14426666666667,0,0,0,0,"Hengshui"
"10143",10143,"2020-01-24",30.3333333333333,36.6666666666667,2.66666666666667,0.9,21,62,91.3333333333333,1012,5.1,10.6666666666667,5.347,0,0,0,0,"Quzhou"
"10221",10221,"2020-01-24",153,149,10,1.43333333333333,32,59,90.3333333333333,1005,2.4,4.66666666666667,5.15123333333333,0,0,0,0,"Xiangyang"
"10455",10455,"2020-01-24",191.333333333333,209.333333333333,9,2.13333333333333,33.6666666666667,58,97.3333333333333,1018,1.13333333333333,2.16666666666667,5.58613333333333,0,0,0,0,"Xuchang"
"10611",10611,"2020-01-24",93,121.333333333333,6,0.966666666666667,30,60,76.3333333333333,970.666666666667,2.96666666666667,9.83333333333333,6.8742,0,0,0,0,"Ziyang"
"10689",10689,"2020-01-24",57,75,10.3333333333333,1,25,51,86.3333333333333,978.666666666667,0.633333333333333,9.66666666666667,6.68293333333333,0,0,0,0,"Dazhou"
"10767",10767,"2020-01-24",225.666666666667,256.333333333333,22.6666666666667,2.7,43,70.6666666666667,83.3333333333333,980,1.9,2.5,5.2295,0,0,0,0,"Yuncheng"
"10845",10845,"2020-01-24",59.6666666666667,66.3333333333333,11.3333333333333,0.9,23.6666666666667,78,86.3333333333333,1025.66666666667,1.4,6.16666666666667,5.71546666666667,0,0,0,0,"Lianyungang"
"10923",10923,"2020-01-24",64.3333333333333,81.6666666666667,8,1.06666666666667,21,52.6666666666667,83.3333333333333,978,0.633333333333333,9.83333333333333,7.11843333333333,0,0,0,0,"Suining"
"11001",11001,"2020-01-24",170,219,20,2.16666666666667,46.6666666666667,61,75.3333333333333,1004,1.9,0.5,4.8221,0,0,0,0,"Xingtai"
"11079",11079,"2020-01-24",224,292.666666666667,14.3333333333333,2.46666666666667,51,59.6666666666667,85.3333333333333,1018,1.13333333333333,1,5.1489,0,0,0,0,"Handan"
"11235",11235,"2020-01-24",62.6666666666667,80.3333333333333,6.66666666666667,1.13333333333333,25,38.3333333333333,94.3333333333333,1016,2.96666666666667,5.66666666666667,3.9187,0,0,0,0,"Ezhou"
"11547",11547,"2020-01-24",58.6666666666667,83.3333333333333,11.6666666666667,1.06666666666667,22.3333333333333,63,99,1013.66666666667,3.83333333333333,5.5,6.24256666666667,0,0,0,0,"Tongling"
"11703",11703,"2020-01-24",99,128.333333333333,49.3333333333333,1.26666666666667,35.3333333333333,72.3333333333333,54,1019,3.53333333333333,-2.16666666666667,5.34896666666667,0,0,0,0,"Jinzhou"
"11781",11781,"2020-01-24",52.6666666666667,65,6.33333333333333,0.533333333333333,19.6666666666667,65,88.3333333333333,1022,1.4,7,4.27566666666667,0,0,0,0,"Zhenjiang"
"11859",11859,"2020-01-24",83.6666666666667,89.6666666666667,24,0.933333333333333,37,70.3333333333333,69.3333333333333,996.666666666667,1.9,-9,4.35786666666667,0,0,0,0,"Changchun"
"12015",12015,"2020-01-24",137.333333333333,171.666666666667,37.6666666666667,2.1,51.6666666666667,100.666666666667,77.3333333333333,902.333333333333,2.4,-1.83333333333333,4.6816,0,0,0,0,"Changzhi"
"12093",12093,"2020-01-24",150.666666666667,178,7,1.33333333333333,26.3333333333333,55.3333333333333,87,1021,1.63333333333333,4,7.51153333333333,0,0,0,0,"Fuyang"
"12171",12171,"2020-01-24",109.666666666667,144,34.3333333333333,1.86666666666667,49.3333333333333,83.6666666666667,72.6666666666667,934.333333333333,1.9,-0.333333333333333,4.68853333333333,0,0,0,0,"Yangquan"
"12249",12249,"2020-01-24",81.3333333333333,107.333333333333,4,1.23333333333333,20.6666666666667,61.3333333333333,91.3333333333333,1011.33333333333,1.4,4.5,5.2927,0,0,0,0,"Suizhou"
"12327",12327,"2020-01-24",56,65.3333333333333,7.33333333333333,0.9,19.3333333333333,49.3333333333333,89,939.666666666667,2.4,8.16666666666667,5.1862,0,0,0,0,"Yaan"
"12483",12483,"2020-01-24",68,68.6666666666667,7.33333333333333,0.733333333333333,27.6666666666667,49,96,1013.66666666667,1.13333333333333,5.66666666666667,5.31096666666667,0,0,0,0,"Maanshan"
"12561",12561,"2020-01-24",145.333333333333,193,4,1.5,23,56.3333333333333,86.6666666666667,1012.33333333333,2.4,2.33333333333333,6.3957,0,0,0,0,"Zhumadian"
"12639",12639,"2020-01-24",234.666666666667,254.666666666667,16.6666666666667,2.93333333333333,50.3333333333333,46.6666666666667,88.6666666666667,1017,1.9,0.666666666666667,5.21003333333333,0,0,0,0,"Hebi"
"12717",12717,"2020-01-24",65,88.6666666666667,5,1.03333333333333,19,40.3333333333333,99,1019.33333333333,1.4,5.33333333333333,5.7638,0,0,0,0,"Huanggang"
"12795",12795,"2020-01-24",19.3333333333333,24.3333333333333,7.33333333333333,0.933333333333333,14.6666666666667,57.6666666666667,95.3333333333333,1004.33333333333,1.13333333333333,7.16666666666667,5.68176666666667,0,0,0,0,"Huangshan"
"12873",12873,"2020-01-24",57.3333333333333,74.3333333333333,7.33333333333333,1.23333333333333,29.3333333333333,35.3333333333333,97.3333333333333,1018,2.46666666666667,5.83333333333333,5.10106666666667,0,0,0,0,"Huangshi"
"4",4,"2020-01-25",201.666666666667,193,13,1.9,28.3333333333333,78.3333333333333,83.3333333333333,960.333333333333,1.9,2.16666666666667,4.34816666666667,0,0,0,0,"Sanmenxia"
"316",316,"2020-01-25",258.333333333333,310,70.6666666666667,2.86666666666667,51.6666666666667,72.6666666666667,66.3333333333333,975,0.9,3,4.33193333333333,0,0,0,0,"Linfen"
"394",394,"2020-01-25",94.6666666666667,122.666666666667,13.3333333333333,1.23333333333333,22.3333333333333,84.3333333333333,71.6666666666667,1014,2.76666666666667,4.66666666666667,4.15153333333333,0.000937462,1,0.693147180559945,0.000937022856931141,"Linyi"
"472",472,"2020-01-25",13.6666666666667,19.6666666666667,4,0.9,9.33333333333333,63.6666666666667,82,1015.33333333333,0.9,14,3.60926666666667,0,0,0,0,"Lishui"
"628",628,"2020-01-25",67,81.3333333333333,6.66666666666667,0.733333333333333,19.6666666666667,64,80.6666666666667,972.666666666667,0.633333333333333,9.5,5.0081,0,0,0,0,"Leshan"
