"","X","X.1","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1."
"1542","2020-03-21","南京",31,95,12,0.900000000000001,50.3333333333333,120,50.6666666666667,1009.33333333333,1.4,17,4.99816666666667,-3.46944695195361e-18,0,0,0
"1543","2020-03-22","南京",33.6666666666667,84.6666666666667,11.3333333333333,0.866666666666667,47.3333333333333,124,65.3333333333333,1008.66666666667,1.4,18.3333333333333,4.50033333333333,-3.46944695195361e-18,0,0,0
"1544","2020-03-23","南京",31,69.3333333333333,9.66666666666667,0.800000000000001,42.6666666666667,114.333333333333,70.3333333333333,1009.33333333333,1.9,18.1666666666667,4.55343333333333,-3.46944695195361e-18,0,0,0
"1545","2020-03-24","南京",23,55.3333333333333,7.33333333333333,0.666666666666668,36.6666666666667,111.666666666667,68.3333333333333,1012.33333333333,1.9,17.3333333333333,5.02246666666667,-3.46944695195361e-18,0,0,0
"1546","2020-03-25","南京",21.6666666666667,49.3333333333333,7,0.700000000000001,41.6666666666667,101.666666666667,52,1014.33333333333,2.96666666666667,16,5.5991,-3.46944695195361e-18,0,0,0
"1547","2020-03-26","南京",27.3333333333333,48,7.33333333333333,0.800000000000001,44,73,68.6666666666667,1010.66666666667,2.96666666666667,16.8333333333333,5.5226,-3.46944695195361e-18,0,0,0
"1548","2020-03-27","南京",25,44.6666666666667,6.33333333333333,0.766666666666667,37,65,83.6666666666667,1009,3.53333333333333,14.5,5.51946666666667,-3.46944695195361e-18,0,0,0
"1549","2020-03-28","南京",18.6666666666667,35,5.33333333333333,0.700000000000001,30,60.6666666666667,84.3333333333333,1012.33333333333,2.96666666666667,10.3333333333333,5.0694,-3.46944695195361e-18,0,0,0
"1550","2020-03-29","南京",10.6666666666667,28.6666666666667,4,0.566666666666667,23,78,80.3333333333333,1017.33333333333,2.46666666666667,7,4.49546666666667,-3.46944695195361e-18,0,0,0
"1551","2020-03-30","南京",14,26,4,0.600000000000001,30,68.3333333333333,80.3333333333333,1019.33333333333,1.4,6.66666666666667,4.52153333333333,-3.46944695195361e-18,0,0,0
"1552","2020-03-31","南京",20,33,4.66666666666667,0.666666666666667,36.6666666666667,60.3333333333333,95.3333333333333,1017.66666666667,1.4,8.66666666666667,4.93813333333333,-3.46944695195361e-18,0,0,0
"1553","2020-04-01","南京",30.6666666666667,45,5.66666666666667,0.733333333333334,40.3333333333333,71.3333333333333,99.3333333333333,1016,1.9,10.3333333333333,5.56633333333333,-3.46944695195361e-18,0,0,0
"1554","2020-04-02","南京",30.6666666666667,53.3333333333333,7,0.800000000000001,40.6666666666667,86.6666666666667,90.3333333333333,1017,2.4,11.3333333333333,5.51246666666667,-3.46944695195361e-18,0,0,0
"1555","2020-04-03","南京",31,58.3333333333333,8.66666666666667,0.866666666666667,42,113,74.3333333333333,1018.33333333333,2.4,11.8333333333333,5.5409,-3.46944695195361e-18,0,0,0
